name	domain	country
Great Basin College 	http://www.gbcnv.edu/	US
Triton College 	http://www.triton.edu/	US
Northwestern Michigan College 	http://www.nmc.edu/	US
Columbus State University 	http://www.columbusstate.edu/	US
South Texas College of Law 	http://www.stcl.edu/	US
Chadron State College 	http://www.csc.edu/	US
Camden County College 	http://www.camdencc.edu/	US
Toccoa Falls College 	http://www.tfc.edu/	US
College of Saint Elizabeth 	http://www.cse.edu/	US
Mount Hood Community College 	http://www.mhcc.edu/	US
(3) Washburn University School of Law 	http://washburnlaw.edu/	US
Oklahoma Panhandle State University 	http://www.opsu.edu/	US
Southern California University of Health Sciences 	http://www.scuhs.edu/	US
Panola College 	http://www.panola.edu/	US
Neumann University 	http://www.neumann.edu/	US
Orange Coast College 	http://www.orangecoastcollege.edu/	US
Schoolcraft College 	http://www.schoolcraft.edu/	US
Framingham State University 	http://www.framingham.edu/	US
Globe University Historic Business School 	http://www.globeuniversity.edu/	US
John A Logan College 	http://www.jalc.edu/	US
Lagrange College 	http://www.lagrange.edu/	US
Allan Hancock College 	http://www.hancockcollege.edu/	US
Rocky Mountain College 	http://www.rocky.edu/	US
Alderson Broaddus College 	http://www.ab.edu/	US
Camosun College 	http://camosun.ca/	CA
Oakland Community College 	http://www.oaklandcc.edu/	US
Point Park University 	http://www.pointpark.edu/	US
San Juan College 	http://www.sanjuancollege.edu/	US
Amarillo College 	http://www.actx.edu/	US
College of New Rochelle 	http://www.cnr.edu/	US
Dalton State College 	http://www.daltonstate.edu/	US
Bloomfield College 	http://www.bloomfield.edu/	US
Gardner Webb University 	http://www.gardner-webb.edu/	US
Keck Graduate Institute 	http://www.kgi.edu/	US
Durham Technical Community College 	http://www.durhamtech.edu/	US
Saint Joseph's College of Maine 	http://www.sjcme.edu/	US
Durham College 	http://www.durhamcollege.ca/	CA
California State University California Maritime Academy 	http://www.csum.edu/	US
Central State University 	http://www.centralstate.edu/	US
Hutchinson Community College 	http://www.hutchcc.edu/	US
Erskine College 	http://www.erskine.edu/	US
Heidelberg University 	http://www.heidelberg.edu/	US
Chamberlain College of Nursing 	http://www.chamberlain.edu/	US
Midland College 	http://www.midland.edu/	US
Concordia University Texas 	http://www.concordia.edu/	US
Spalding University 	http://spalding.edu/	US
Wesley College Delaware 	http://www.wesley.edu/	US
Baltimore City Community College 	http://www.bccc.edu/	US
Tele-Universite 	http://www.teluq.uquebec.ca/	CA
Butte College 	http://www.butte.edu/	US
Saint Joseph's College New York 	http://www.sjcny.edu/	US
Kendall College 	http://www.kendall.edu/	US
Methodist University 	http://www.methodist.edu/	US
Felician College 	http://www.felician.edu/	US
Walsh University 	http://www.walsh.edu/	US
Mount Saint Mary College 	http://www.msmc.edu/	US
Elmira College 	http://www.elmira.edu/	US
Keuka College 	http://keuka.edu/	US
Chattanooga State Technical Community College 	http://www.chattanoogastate.edu/	US
Woodbury University 	http://www.woodbury.edu/	US
Mount Vernon Nazarene University 	http://www.mvnu.edu/	US
Transylvania University 	http://www.transy.edu/	US
Tyler Junior College 	http://www.tjc.edu/	US
Mott Community College 	http://www.mcc.edu/	US
New England Conservatory of Music 	http://necmusic.edu/	US
Lakeland Community College Ohio 	http://lakelandcc.edu/	US
Owens Community College 	http://www.owens.edu/	US
Redeemer University College 	http://www.redeemer.ca/	CA
Avila University 	http://www.avila.edu/	US
Lubbock Christian University 	http://www.lcu.edu/	US
College of the Rockies 	http://www.cotr.bc.ca/	CA
University of Dubuque 	http://www.dbq.edu/	US
Green Mountain College 	http://www.greenmtn.edu/	US
Rockford College 	http://www.rockford.edu/	US
State University of New York Onondaga Community College 	http://www.sunyocc.edu/	US
College of the Desert 	http://www.collegeofthedesert.edu/	US
Sandhills Community College 	http://www.sandhills.edu/	US
Molloy College 	http://www.molloy.edu/	US
Irvine Valley College 	http://www.ivc.edu/	US
Ferrum College 	http://www.ferrum.edu/	US
ASA Institute of Business and Computer Technology 	http://www.asa.edu/	US
Potomac College 	http://www.potomac.edu/	US
Grace College and Grace Graduate School 	http://www.grace.edu/	US
Penn Foster College 	http://www.pennfoster.edu/	US
Nassau Community College 	http://www.ncc.edu/	US
East Los Angeles College 	http://www.elac.edu/	US
New York Chiropractic College 	http://www.nycc.edu/	US
Goddard College 	http://www.goddard.edu/	US
Asbury Theological Seminary 	http://www.asburyseminary.edu/	US
Arizona Western College 	http://www.azwestern.edu/	US
Ottawa University 	http://www.ottawa.edu/	US
Peace College 	http://www.peace.edu/	US
Reinhardt University 	http://www.reinhardt.edu/	US
College of the Redwoods 	http://www.redwoods.edu/	US
Rogue Community College 	http://www.roguecc.edu/	US
Tusculum College 	http://www.tusculum.edu/	US
Oakwood University 	http://www.oakwood.edu/	US
Santa Ana College 	http://www.sac.edu/	US
University of Washington Bothell 	http://www.uwb.edu/	US
Waukesha County Technical College 	http://www.wctc.edu/	US
Virginia College 	http://www.vc.edu/	US
Gloucester County College 	http://www.gccnj.edu/	US
Jefferson College 	http://www.jeffco.edu/	US
Hastings College 	http://www.hastings.edu/	US
Springfield Technical Community College 	http://www.stcc.edu/	US
University of Hawaii West Oahu 	http://www.uhwo.hawaii.edu/	US
Malone University 	http://www.malone.edu/	US
Illinois Valley Community College 	http://www.ivcc.edu/	US
Pellissippi State Technical Community College 	http://www.pstcc.edu/	US
Red Rocks Community College 	http://www.rrcc.edu/	US
William Jewell College 	http://www.jewell.edu/	US
Franklin College 	http://www.franklincollege.edu/	US
Illinois Central College 	http://www.icc.edu/	US
Columbus College of Art & Design 	http://www.ccad.edu/	US
Moorpark College 	http://www.moorparkcollege.edu/	US
Paradise Valley Community College 	http://www.pvc.maricopa.edu/	US
(3) Oklahoma State University Center for Health Sciences 	http://www.healthsciences.okstate.edu/	US
Friends University 	http://www.friends.edu/	US
Cerro Coso Community College 	http://www.cerrocoso.edu/	US
Urbana University 	http://www.urbana.edu/	US
Concordia Seminary Saint Louis 	http://www.csl.edu/	US
Darton College 	http://www.darton.edu/	US
Geneva College 	http://www.geneva.edu/	US
Monroe County Community College 	http://www.monroeccc.edu/	US
University of Science & Arts of Oklahoma 	http://usao.edu/	US
American Academy of Dramatic Arts 	http://www.aada.org/	US
College of Mount Saint Joseph 	http://www.msj.edu/	US
Benedict College 	http://www.benedict.edu/	US
Northcentral University 	http://www.ncu.edu/	US
Red Deer College 	http://www.rdc.ab.ca/	CA
Tacoma Community College 	http://www.tacomacc.edu/	US
Randolph College 	http://www.randolphcollege.edu/	US
Mid State Technical College 	http://www.mstc.edu/	US
Florence Darlington Technical College 	http://www.fdtc.edu/	US
Milwaukee Institute of Art and Design 	http://www.miad.edu/	US
University of Mary Hardin Baylor 	http://www.umhb.edu/	US
North Idaho College 	http://www.nic.edu/	US
Anoka Ramsey Community College 	http://www.anokaramsey.edu/	US
Bluegrass Community and Technical College 	http://www.bluegrass.kctcs.edu/	US
Massachusetts College of Liberal Arts 	http://www.mcla.edu/	US
Virginia Union University 	http://www.vuu.edu/	US
Bethany Lutheran College 	http://www.blc.edu/	US
Front Range Community College 	http://www.frontrange.edu/	US
Florida State College at Jacksonville 	http://www.fscj.edu/	US
McLennan Community College 	http://www.mclennan.edu/	US
Middlesex County College 	http://www.middlesexcc.edu/	US
McKendree University 	http://www.mckendree.edu/	US
Sheridan College Institute of Technology and Advanced Learning 	http://www.sheridancollege.ca/	CA
West Virginia University Institute of Technology 	http://www.wvutech.edu/	US
Soka University of America 	http://www.soka.edu/	US
Franklin Pierce University 	http://www.franklinpierce.edu/	US
Lincoln University of Missouri 	http://www.lincolnu.edu/	US
Stevens Henager College 	http://www.stevenshenager.edu/	US
Roberts Wesleyan College 	http://www.roberts.edu/	US
Peru State College 	http://www.peru.edu/	US
Macomb Community College 	http://www.macomb.edu/	US
Kansas City Art Institute 	http://www.kcai.edu/	US
Columbia Basin College 	http://www.columbiabasin.edu/	US
Gainesville State College 	http://www.gsc.edu/	US
Guilford Technical Community College 	http://www.gtcc.edu/	US
Tulsa Community College 	http://www.tulsacc.edu/	US
Mountain State University 	http://www.mountainstate.edu/	US
Colby Sawyer College 	http://www.colby-sawyer.edu/	US
Macon State College 	http://www.maconstate.edu/	US
Corcoran College of Art & Design 	http://www.corcoran.edu/	US
Sherman College of Chiropractic 	http://www.sherman.edu/	US
Adrian College 	http://www.adrian.edu/	US
Cochise College 	http://www.cochise.edu/	US
Saint Francis University 	http://www.francis.edu/	US
Gwynedd Mercy College 	http://www.gmc.edu/	US
Elgin Community College 	http://www.elgin.edu/	US
Wor Wic Community College 	http://www.worwic.edu/	US
Napa Valley College 	http://www.napavalley.edu/	US
Freed Hardeman University 	http://www.fhu.edu/	US
Grayson County College 	http://grayson.edu/	US
Carlow University 	http://www.carlow.edu/	US
South Puget Sound Community College 	http://www.spscc.ctc.edu/	US
Cégep Édouard Montpetit 	http://www.college-em.qc.ca/	CA
Northwest Florida State College (Okaloosa Walton College) 	http://www.nwfsc.edu/	US
Boston Architectural College 	http://www.the-bac.edu/	US
University of Mobile 	http://www.umobile.edu/	US
Virginia Highlands Community College 	http://www.vhcc.edu/	US
Thomas M Cooley Law School 	http://www.cooley.edu/	US
Cypress College 	http://www.cypresscollege.edu/	US
Brazosport College 	http://www.brazosport.edu/	US
Mississippi Valley State University 	http://www.mvsu.edu/	US
Wilmington College of Ohio 	http://www.wilmington.edu/	US
Converse College 	http://www.converse.edu/	US
Allegany College of Maryland 	http://www.allegany.edu/	US
Campbellsville University 	http://www.campbellsville.edu/	US
State University of New York Dutchess Community College 	http://www.sunydutchess.edu/	US
University of Saint Francis Fort Wayne Indiana 	http://www.sf.edu/	US
Piedmont Virginia Community College 	http://www.pvcc.edu/	US
Cleveland Institute of Music 	http://www.cim.edu/	US
Concorde Career Colleges 	http://www.concorde.edu/	US
York Technical College 	http://www.yorktech.com/	US
TESST College of Technology 	http://www.tesst.com/	US
Thomas More College 	http://www.thomasmore.edu/	US
Stephens College 	http://www.stephens.edu/	US
Butler Community College 	http://www.butlercc.edu/	US
(1) Mission College Santa Clara California 	http://www.missioncollege.org/	US
Heartland Community College 	http://www.heartland.edu/	US
West Virginia Wesleyan College 	http://www.wvwc.edu/	US
Howard College 	http://www.howardcollege.edu/	US
Mississippi Gulf Coast Community College 	http://www.mgccc.edu/	US
Notre Dame de Namur University 	http://www.ndnu.edu/	US
Odessa College 	http://www.odessa.edu/	US
Cranbrook Academy of Art 	http://www.cranbrookart.edu/	US
Los Angeles Southwest College 	http://www.lasc.edu/	US
Virginia Intermont College 	http://vic.edu/	US
Shelton State Community College 	http://www.sheltonstate.edu/	US
Kansas Wesleyan University 	http://www.kwu.edu/	US
Hobe Sound Bible College 	http://www.hsbc.edu/	US
Curry College 	http://www.curry.edu/	US
Des Moines University 	http://www.dmu.edu/	US
Boston Conservatory 	http://www.bostonconservatory.edu/	US
Santa Fe Community College NM 	http://www.sfcc.edu/	US
Universal Technical Institute 	http://www.uti.edu/	US
Concord University 	http://www.concord.edu/	US
SUNY Cobleskill 	http://www.cobleskill.edu/	US
Charleston Southern University 	http://www.csuniv.edu/	US
Bow Valley College 	http://www.bowvalleycollege.ca/	CA
State University of New York College of Technology Canton 	http://www.canton.edu/	US
Rivier College 	http://www.rivier.edu/	US
Marygrove College 	http://www.marygrove.edu/	US
College of Marin 	http://www.marin.edu/	US
Capitol College 	http://www.capitol-college.edu/	US
Samuel Merritt University 	http://www.samuelmerritt.edu/	US
Medaille College 	http://www.medaille.edu/	US
Wisconsin Indianhead Technical College 	http://www.witc.edu/	US
Holy Names University 	http://www.hnu.edu/	US
Mohave Community College 	http://www.mohave.edu/	US
University of Mary 	http://www.umary.edu/	US
Fitchburg State University 	http://www.fitchburgstate.edu/	US
Quincy University 	http://www.quincy.edu/	US
Nova Scotia Community College 	http://www.nscc.ca/	CA
Southwestern College Kansas 	http://www.sckans.edu/	US
McHenry County College 	http://www.mchenry.edu/	US
College of the Sequoias 	http://www.cos.edu/	US
Thomas Jefferson School of Law 	http://www.tjsl.edu/	US
Lehigh Carbon Community College 	http://www.lccc.edu/	US
Shasta College 	http://www.shastacollege.edu/	US
Robert Morris University Illinois 	http://www.robertmorris.edu/	US
Wallace State Community College Hanceville 	http://www.wallacestate.edu/	US
Sierra Nevada College 	http://www.sierranevada.edu/	US
US Naval War College 	http://www.usnwc.edu/	US
Northwestern College Iowa 	http://www.nwciowa.edu/	US
Whatcom Community College 	http://whatcom.ctc.edu/	US
Spertus Institute of Jewish Studies 	http://www.spertus.edu/	US
St Clair County Community College 	http://www.sc4.edu/	US
Jamestown College 	http://www.jc.edu/	US
North Shore Community College 	http://www.northshore.edu/	US
Lees Mcrae College 	http://www.lmc.edu/	US
Bank Street College of Education 	http://bankstreet.edu/	US
Volunteer State Community College 	http://www.volstate.edu/	US
Midamerica Nazarene University 	http://www.mnu.edu/	US
Northland College 	http://www.northland.edu/	US
Kilgore College 	http://www.kilgore.edu/	US
Goldey Beacom College 	http://www.gbc.edu/	US
University of Sioux Falls 	http://www.usiouxfalls.edu/	US
Eastern Iowa Community College District 	http://www.eicc.edu/	US
Frederick Community College 	http://www.frederick.edu/	US
Westminster College Fulton 	http://www.westminster-mo.edu/	US
Tallahassee Community College 	http://www.tcc.fl.edu/	US
Menlo College 	http://www.menlo.edu/	US
Anna Maria College 	http://www.annamaria.edu/	US
